,neighbourhood_Azcapotzalco,neighbourhood_Benito Juárez,neighbourhood_Coyoacán,neighbourhood_Cuajimalpa de Morelos,neighbourhood_Cuauhtémoc,neighbourhood_Gustavo A. Madero,neighbourhood_Iztacalco,neighbourhood_Iztapalapa,neighbourhood_Miguel Hidalgo,neighbourhood_Milpa Alta,neighbourhood_Tlalpan,neighbourhood_Tláhuac,neighbourhood_Venustiano Carranza,neighbourhood_Xochimilco,neighbourhood_Álvaro Obregón,latitude,longitude,accommodates,bathrooms,beds,price,availability_365,number_of_reviews
236,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37892,-99.1889,2,1.0,1,769,334,43
237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44181,-99.18803,1,1.0,1,1188,360,19
238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43815,-99.13644,4,1.0,2,849,352,36
239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42906,-99.14615,6,1.0,3,730,357,99
240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35445,-99.16251,2,1.0,1,1300,345,24
241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35472,-99.16258,2,1.0,1,1400,341,55
242,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41156,-99.15786,2,1.0,1,330,83,31
243,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.420214,-99.169487,4,1.0,2,2154,307,275
244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34723,-99.15941,1,1.5,1,408,334,124
245,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.41731,-99.1196,2,1.0,1,923,75,121
246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43801,-99.19121,4,2.0,2,1137,269,32
247,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39507,-99.17451,4,2.0,2,1953,146,13
248,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39213,-99.17207,1,3.0,1,500,264,30
249,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43238,-99.17465,2,1.0,1,600,329,216
250,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41321,-99.15943,3,1.0,2,880,302,102
251,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41234,-99.17505,2,1.0,1,509,345,247
252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41961,-99.16729,2,1.0,1,1273,174,58
253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37748,-99.18156,2,1.0,1,1273,0,5
254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.430999,-99.151703,1,1.0,1,764,147,9
256,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.36045,-99.27996,6,2.0,5,1990,67,105
257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.413349,-99.170555,1,1.0,1,420,158,122
258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34015,-99.15832,1,1.0,1,849,328,67
259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.39811,-99.1822,2,1.0,1,943,275,77
260,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43883,-99.15283,14,4.0,6,255,360,31
261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.431456313259037,-99.17251368036464,2,1.0,1,424,88,30
263,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42536,-99.16043,2,1.0,1,701,327,37
264,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42297,-99.20626,2,1.0,2,995,348,15
265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41741,-99.16523,4,1.5,2,1467,245,127
266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40735,-99.17363,3,1.0,1,1679,331,22
267,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4096,-99.16946,2,1.0,1,1964,24,275
268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43319,-99.15964,2,1.0,1,6430,364,8
269,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42374,-99.1763,2,1.0,1,1358,254,154
271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36295,-99.15335,4,1.0,2,849,117,54
272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.41861,-99.21494,6,2.0,3,3004,134,108
273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43386,-99.15124,2,1.5,1,1509,173,179
274,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4374,-99.19049,4,1.0,2,1964,81,180
275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43432,-99.14581,6,2.0,4,1980,156,39
276,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41357,-99.15749,2,1.5,1,920,365,108
277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40456,-99.16308,2,1.0,2,684,86,149
278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40936,-99.17693,2,1.0,1,2652,344,2
279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43661,-99.20527,2,1.0,1,1072,297,105
280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35059,-99.1978,1,1.5,1,376,365,51
281,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42962,-99.20321,2,1.0,1,1219,261,49
282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40522,-99.24098,2,1.0,1,1021,365,46
283,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41694,-99.17877,2,1.0,1,1188,304,127
284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.437281,-99.212929,8,3.0,4,2336,355,155
285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42512,-99.22595,4,2.0,2,1252,297,33
286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41896,-99.15508,4,2.0,2,1256,303,151
287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42485,-99.22614,2,1.0,1,1005,300,36
288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4017,-99.25329,7,1.0,4,1466,26,55
289,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40943,-99.16665,2,1.0,1,1785,332,241
290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41456,-99.16145,2,1.0,1,628,46,226
291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40696,-99.16899,4,2.0,2,1850,354,0
292,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41717,-99.16081,1,1.0,1,526,356,111
293,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38688,-99.14789,2,3.0,1,690,0,4
294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40906,-99.18165,7,2.0,3,3388,261,28
295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4253,-99.16781,1,1.0,1,1103,89,30
296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40777,-99.1778,4,1.0,2,871,313,275
298,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44336,-99.20072,3,1.5,2,1191,197,176
299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35291,-99.16764,2,1.5,1,650,337,216
300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42198,-99.15906,6,1.0,3,1273,360,106
301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41869,-99.17077,2,1.5,1,431,234,275
302,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41411,-99.16284,2,1.0,1,594,48,137
303,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43792,-99.19647,5,2.0,3,1814,259,54
304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42517,-99.16041,2,1.0,1,701,320,58
305,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42503,-99.22601,2,1.0,1,790,300,52
306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43326,-99.16806,2,1.0,1,1119,173,51
307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41266,-99.17761,2,1.5,1,441,0,3
308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43107,-99.14473,4,1.0,2,1154,354,90
309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.35777,-99.28444,1,1.0,1,849,0,0
310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42993,-99.19266,4,1.0,2,1341,231,275
311,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.432260303641524,-99.19035056909291,4,1.0,3,1600,106,17
312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42964,-99.20166,1,1.0,1,4480,87,105
313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41104,-99.17168,3,1.0,1,980,237,275
314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4276,-99.16541,3,1.0,2,900,1,98
315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41121,-99.15957,4,2.0,3,1850,186,184
316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43432,-99.14581,5,2.0,3,1453,143,53
317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.427446469054026,-99.13609032484908,2,1.0,1,391,359,275
318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41909,-99.17242,2,1.5,1,333,1,275
319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36306,-99.16338,2,1.5,1,800,311,1
320,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40303,-99.24273,1,1.0,1,725,309,52
321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.30177,-99.12838,2,1.0,2,550,365,17
323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41031,-99.16344,4,2.0,2,1607,362,257
324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43432,-99.14581,6,2.0,5,1735,139,173
325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4366,-99.19059,4,2.0,2,4244,83,102
326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36556,-99.1875,3,1.0,1,492,83,54
327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40561382443991,-99.16012365370987,2,1.0,1,791,361,20
328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.45688,-99.21323,6,1.0,4,1055,170,72
329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43488,-99.15107,2,1.5,1,1446,156,130
330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4061,-99.16957,2,1.0,1,849,266,93
331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40755,-99.1864,5,2.0,3,934,229,34
332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42646,-99.16036,2,1.0,1,776,160,40
333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37423,-99.17579,2,1.5,2,850,70,138
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37781,-99.15996,1,1.0,2,799,0,46
335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44244,-99.20502,2,1.0,1,969,0,68
336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39129,-99.17395,4,2.5,2,1699,360,46
337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.28901,-99.14271,1,1.5,1,500,301,67
338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44975,-99.18099,4,1.0,3,807,299,50
339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40741,-99.18053,2,1.0,1,786,0,150
340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.33744,-99.20311,2,1.0,1,650,0,11
341,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38448,-99.16472,1,1.0,1,500,365,5
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35172,-99.19159,2,1.0,2,1500,303,65
343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39628,-99.15343,1,1.0,1,340,363,4
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35373,-99.19185,2,1.0,1,1500,237,51
345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43186127400094,-99.20529380544664,4,2.0,2,2288,21,28
346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4315,-99.20795,1,2.0,1,678,89,0
347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42743,-99.16115,2,1.0,3,767,342,275
348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35398,-99.14778,2,1.0,1,806,1,275
349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.35457,-99.28723,2,1.5,2,1882,364,14
350,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35265,-99.16293,2,1.0,1,531,288,23
351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3612,-99.14729,2,1.0,2,741,55,116
352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47137,-99.16208,8,2.0,3,1082,359,73
353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.33598,-99.1238,14,4.0,6,2587,361,21
354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40107,-99.17287,1,1.5,1,480,76,43
355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39387,-99.15242,1,1.5,1,375,88,15
356,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40662,-99.17301,2,1.0,1,1358,0,0
357,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.401718,-99.171829,2,1.5,2,620,74,51
358,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41035,-99.17145,4,2.0,2,2500,200,23
359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41423,-99.16359,2,1.0,2,950,302,27
360,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43131,-99.15203,6,1.5,2,2215,352,15
361,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41245,-99.17318,2,1.0,1,2800,267,74
362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37819,-99.16773,5,1.5,2,1358,83,16
363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42489,-99.17724,3,1.0,2,1698,281,21
364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40338,-99.16555,1,1.0,1,600,89,1
365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40356,-99.16637,2,1.0,1,679,53,174
366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4142,-99.18352,3,2.0,1,700,365,9
367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.27308,-99.13647,2,1.0,1,500,359,5
368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35362,-99.1477,3,1.0,1,1069,1,275
369,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41724,-99.16202,2,1.0,1,475,269,69
370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41187,-99.17205,4,2.0,2,1500,267,12
371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.4404,-99.07964,14,3.0,6,720,0,125
372,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34152,-99.17035,1,1.0,1,215,178,11
373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34148,-99.17208,1,1.0,1,210,211,15
374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.26894,-99.17053,1,1.5,1,428,263,6
375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34523,-99.16169,2,1.0,1,4643,345,93
376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42689,-99.17174,1,2.0,1,359,10,9
377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38746,-99.18518,2,1.0,1,400,11,44
378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.408920288085938,-99.17667388916016,14,1.0,6,1714,351,138
379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4372,-99.15464,14,1.0,6,390,363,9
380,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34994044646629,-99.16570888980472,1,1.5,1,2500,89,77
381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43621,-99.20756,2,1.0,2,880,178,31
382,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4106,-99.17732,4,2.0,3,6430,36,144
383,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43488,-99.20777,2,1.0,2,990,178,11
384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4032,-99.17654,4,2.0,2,876,212,249
385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4053,-99.24144,2,1.0,1,911,362,124
386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42663,-99.1608,4,1.0,1,1570,293,275
387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.36793,-99.29336,2,1.0,1,600,0,1
388,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40904,-99.17327,3,1.0,1,800,328,18
389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43423,-99.19199,1,1.0,1,800,0,0
390,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34601,-99.16372,2,1.0,1,4000,351,165
391,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.44289,-99.16281,2,2.0,1,400,364,2
392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40539,-99.17107,1,1.0,1,379,322,1
393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40534782409668,-99.16400146484376,4,1.0,2,1679,314,152
394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34814,-99.16289,4,1.5,2,1002,268,5
395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.26773,-99.16875,1,1.0,1,441,177,20
397,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.45237,-99.15967,2,1.0,1,500,0,1
398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.33712,-99.12282,6,4.0,5,1780,84,2
399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.421783447265625,-99.16834259033205,1,1.0,2,934,365,0
400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41708,-99.1769,4,2.5,2,1911,313,233
401,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43165,-99.19495,14,4.0,6,6430,365,0
402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.33778,-99.19683,1,1.0,0,500,361,21
403,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42364,-99.16445,5,2.0,3,1443,347,208
404,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35028,-99.17637,2,2.0,2,1129,285,68
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35242,-99.19356,2,1.0,1,1500,303,131
407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41808,-99.1721,4,2.5,2,6430,365,275
408,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.30257,-99.16969,4,2.0,2,1150,209,33
409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37021,-99.17824,1,1.0,1,737,364,20
410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43815,-99.13644,8,2.0,4,2523,348,50
411,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41532,-99.17737,1,1.0,1,693,337,19
412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.41123,-99.18402,4,2.0,2,1300,269,6
413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.33419,-99.17605,4,1.5,4,900,348,37
414,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40972,-99.16036,2,1.0,2,898,96,275
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35098,-99.18427,2,1.0,1,750,365,1
416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39614,-99.17371,2,2.0,2,6430,365,39
417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.44329,-99.10947,12,3.0,6,550,352,80
418,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40707,-99.17086,1,1.0,1,700,364,18
419,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.29414,-99.167,4,1.0,3,488,1,23
420,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41344,-99.17465,2,1.0,1,589,169,269
421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38683,-99.167,2,2.5,1,679,363,2
422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.35285,-99.18361,1,1.0,1,750,365,16
423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41672,-99.17636,2,1.0,1,900,358,0
424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40535,-99.24306,2,1.0,1,1006,306,41
425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.3534,-99.18188,1,1.0,1,750,365,3
426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4156,-99.16655,2,1.0,1,855,344,216
427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.28125,-99.14832,5,2.0,3,1500,148,31
428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42013,-99.17011,2,1.0,1,933,329,72
429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.35445,-99.15053,2,1.0,1,1200,328,82
430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42013,-99.17011,2,1.0,1,811,118,111
431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43456,-99.14467,4,1.0,2,884,3,275
432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34794,-99.15955,4,1.5,2,2304,324,109
433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41945,-99.16859,4,2.0,2,3271,350,204
434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43638,-99.16074,2,1.0,1,696,320,275
435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41559,-99.17794,1,1.0,1,600,1,50
436,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41159,-99.17343,2,1.0,2,3250,255,26
437,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.41704,-99.11758,6,1.0,3,1266,83,121
438,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.41717,-99.11929,2,1.0,2,1104,83,96
439,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39422,-99.17611,14,4.0,6,2887,365,1
440,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41253,-99.16283,2,1.0,1,660,55,242
441,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.33608,-99.17733,1,1.5,1,253,325,78
442,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40666,-99.17067,2,1.0,1,730,311,94
443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.459850311279297,-99.17849731445312,3,1.0,2,999,203,63
444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40703,-99.16888,2,1.0,1,679,302,53
445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41247,-99.17178,2,2.0,1,946,92,275
446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41694,-99.15983,2,1.0,1,513,306,86
447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42471,-99.15656,1,2.5,1,289,208,12
448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42884,-99.13573,14,4.0,6,4670,365,0
449,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43994,-99.15244,1,1.0,1,250,143,22
450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40602,-99.18098,4,2.5,3,1000,82,131
451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34772,-99.16157,4,1.0,3,2500,356,66
452,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43481,-99.14686,4,2.0,3,2038,364,90
453,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41257,-99.17481,2,1.0,1,1188,273,167
454,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39988,-99.16079,1,2.0,1,475,356,10
455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34219,-99.17149,1,1.5,1,230,268,13
456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36796,-99.1843,2,1.0,1,1550,352,35
457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39691,-99.17704,2,1.0,2,315,355,61
458,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43688,-99.13927,3,1.0,2,638,0,275
459,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43004,-99.16698,7,2.0,4,1950,86,212
460,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43815,-99.13644,4,1.0,2,1189,351,61
461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.36394,-99.2194,6,2.0,6,1697,0,11
462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34208,-99.18006,4,2.0,1,1358,0,0
463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41716,-99.15898,2,1.0,1,500,345,25
464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42216,-99.16518,2,1.0,1,678,1,95
465,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41865,-99.15942,2,1.0,2,550,362,205
466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43243,-99.20933,4,3.5,4,5094,365,0
467,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.38599,-99.25322,4,2.5,5,1150,361,18
468,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.33708,-99.18262,2,1.0,1,500,246,6
469,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43071,-99.14293,2,1.0,1,600,352,50
470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42846,-99.19295,4,2.0,2,1477,365,0
471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34342,-99.1818,6,2.0,3,3126,303,29
472,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3202,-99.10283,2,1.0,1,192,173,0
473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.51677,-99.1583,1,1.0,1,464,365,1
474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40698,-99.17366,2,1.0,1,578,0,212
475,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42818,-99.21038,3,2.0,2,2034,307,1
476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43132,-99.17264,1,4.0,1,319,161,10
477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37608,-99.1612,1,1.0,1,1190,65,22
478,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40765,-99.16912,4,2.0,2,1188,365,0
479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40004,-99.1769,1,1.0,1,1000,363,0
